Currency,Units per HKD,HKD per unit,Date
PEN,0.491338281,2.035257661,2022-09-13
USD,0.127408678,7.848758928,2022-09-14
EUR,0.127517562,7.842057096,2022-09-14
GBP,0.110180497,9.07601638,2022-09-14
INR,10.11901388,0.098823859,2022-09-14
AUD,0.188686582,5.299793908,2022-09-14
CAD,0.16758647,5.96706882,2022-09-14
SGD,0.179045006,5.585187909,2022-09-14
CHF,0.122466926,8.165469909,2022-09-14
MXN,2.542731605,0.393277843,2022-09-14
PHP,7.272959991,0.1374956,2022-09-14
PLN,0.60147675,1.662574654,2022-09-14
PEN,0.491175461,2.035932329,2022-09-14
USD,0.12740774,7.848816722,2022-09-15
EUR,0.127529035,7.841351557,2022-09-15
GBP,0.111010644,9.008145192,2022-09-15
INR,10.16921837,0.098335975,2022-09-15
AUD,0.189888888,5.266237591,2022-09-15
CAD,0.168187124,5.945758365,2022-09-15
SGD,0.179542547,5.569710433,2022-09-15
CHF,0.122387856,8.170745334,2022-09-15
MXN,2.556676825,0.391132735,2022-09-15
PHP,7.303715727,0.13691661,2022-09-15
PLN,0.602908917,1.658625328,2022-09-15
PEN,0.49485851,2.020779637,2022-09-15
USD,0.127393461,7.849696463,2022-09-16
EUR,0.127292618,7.855915118,2022-09-16
GBP,0.111631895,8.958013264,2022-09-16
INR,10.14987068,0.098523423,2022-09-16
AUD,0.190287265,5.255212418,2022-09-16
CAD,0.169117956,5.913032682,2022-09-16
SGD,0.179283517,5.577757598,2022-09-16
CHF,0.122931431,8.134616125,2022-09-16
MXN,2.552777607,0.391730168,2022-09-16
PHP,7.307384818,0.136847863,2022-09-16
PLN,0.600958213,1.664009208,2022-09-16
PEN,0.493675536,2.025621945,2022-09-16
USD,0.127398833,7.849365449,2022-09-17
EUR,0.127198471,7.861729718,2022-09-17
GBP,0.111546643,8.964859621,2022-09-17
INR,10.15187076,0.098504012,2022-09-17
AUD,0.189599033,5.274288515,2022-09-17
CAD,0.168999075,5.917192147,2022-09-17
SGD,0.17911083,5.583135309,2022-09-17
CHF,0.122918044,8.135502046,2022-09-17
MXN,2.553509878,0.391617831,2022-09-17
PHP,7.305639191,0.136880562,2022-09-17
PLN,0.599896734,1.666953566,2022-09-17
PEN,0.493869653,2.024825771,2022-09-17
USD,0.127402024,7.849168876,2022-09-18
EUR,0.127186757,7.862453773,2022-09-18
GBP,0.111554993,8.964188616,2022-09-18
INR,10.1545899,0.098477635,2022-09-18
AUD,0.189759731,5.269821979,2022-09-18
CAD,0.16898837,5.91756698,2022-09-18
SGD,0.179164463,5.581463987,2022-09-18
CHF,0.122904701,8.136385283,2022-09-18
MXN,2.554086103,0.391529478,2022-09-18
PHP,7.305477444,0.136883593,2022-09-18
PLN,0.600346598,1.665704451,2022-09-18
PEN,0.493878883,2.024787926,2022-09-18
USD,0.127398498,7.849386134,2022-09-19
EUR,0.127365507,7.851419322,2022-09-19
GBP,0.111728966,8.950230506,2022-09-19
INR,10.15811121,0.098443498,2022-09-19
AUD,0.19031591,5.254421453,2022-09-19
CAD,0.169275706,5.90752224,2022-09-19
SGD,0.17945847,5.572319888,2022-09-19
CHF,0.123084885,8.124474412,2022-09-19
MXN,2.548084355,0.392451685,2022-09-19
PHP,7.314125712,0.136721741,2022-09-19
PLN,0.600358419,1.665671653,2022-09-19
PEN,0.49332787,2.027049477,2022-09-19
USD,0.12739177,7.849800684,2022-09-20
EUR,0.127460349,7.845577163,2022-09-20
GBP,0.111721758,8.950807927,2022-09-20
INR,10.1570452,0.09845383,2022-09-20
AUD,0.190033636,5.26222631,2022-09-20
CAD,0.16992578,5.884922235,2022-09-20
SGD,0.179584964,5.568394909,2022-09-20
CHF,0.122685147,8.150945924,2022-09-20
MXN,2.546581573,0.392683278,2022-09-20
PHP,7.341773889,0.136206864,2022-09-20
PLN,0.603112776,1.658064693,2022-09-20
PEN,0.493748604,2.025322182,2022-09-20
USD,0.127390091,7.849904102,2022-09-21
EUR,0.128958794,7.754414971,2022-09-21
GBP,0.112434677,8.894053206,2022-09-21
INR,10.18556398,0.098178167,2022-09-21
AUD,0.191289828,5.227669511,2022-09-21
CAD,0.17066103,5.859568511,2022-09-21
SGD,0.180277995,5.546988699,2022-09-21
CHF,0.122984439,8.13111,2022-09-21
MXN,2.54768218,0.392513638,2022-09-21
PHP,7.377120436,0.135554246,2022-09-21
PLN,0.616261671,1.62268732,2022-09-21
PEN,0.496237471,2.015164227,2022-09-21
USD,0.127403661,7.849068024,2022-09-22
EUR,0.129485047,7.722899435,2022-09-22
GBP,0.113064661,8.844496487,2022-09-22
INR,10.32142796,0.096885819,2022-09-22
AUD,0.192000431,5.208321631,2022-09-22
CAD,0.171984956,5.814462041,2022-09-22
SGD,0.180757207,5.532282884,2022-09-22
CHF,0.12496255,8.00239753,2022-09-22
MXN,2.544213122,0.393048834,2022-09-22
PHP,7.447085112,0.134280727,2022-09-22
PLN,0.616168469,1.62293277,2022-09-22
PEN,0.49889267,2.004439152,2022-09-22
USD,0.127393138,7.849716387,2022-09-23
EUR,0.131068926,7.629573477,2022-09-23
GBP,0.116653413,8.572402408,2022-09-23
INR,10.3323506,0.096783398,2022-09-23
AUD,0.194684328,5.136520283,2022-09-23
CAD,0.173011389,5.77996631,2022-09-23
SGD,0.181932172,5.496553949,2022-09-23
CHF,0.125021883,7.998599759,2022-09-23
MXN,2.570418445,0.389041715,2022-09-23
PHP,7.482042505,0.133653344,2022-09-23
PLN,0.622551819,1.606291991,2022-09-23
PEN,0.49792459,2.008336243,2022-09-23
USD,0.127391381,7.849824646,2022-09-24
EUR,0.1314536,7.607246956,2022-09-24
GBP,0.117385643,8.518929323,2022-09-24
INR,10.35320705,0.096588429,2022-09-24
AUD,0.194754633,5.134666047,2022-09-24
CAD,0.173200104,5.773668584,2022-09-24
SGD,0.182294404,5.485631921,2022-09-24
CHF,0.125074101,7.995260343,2022-09-24
MXN,2.572222597,0.388768842,2022-09-24
PHP,7.485192551,0.133597098,2022-09-24
PLN,0.62486551,1.600344369,2022-09-24
PEN,0.498382582,2.006490668,2022-09-24
USD,0.127395899,7.849546237,2022-09-25
EUR,0.131379992,7.611509083,2022-09-25
GBP,0.117372369,8.519892761,2022-09-25
INR,10.34906527,0.096627084,2022-09-25
AUD,0.194949038,5.129545692,2022-09-25
CAD,0.173327805,5.769414765,2022-09-25
SGD,0.182250698,5.486947443,2022-09-25
CHF,0.124990208,8.000626735,2022-09-25
MXN,2.569486999,0.389182744,2022-09-25
PHP,7.485714694,0.133587779,2022-09-25
PLN,0.62377689,1.603137301,2022-09-25
PEN,0.49839903,2.006424449,2022-09-25
USD,0.127387384,7.850070916,2022-09-26
EUR,0.132365467,7.554840565,2022-09-26
GBP,0.1188849,8.411497153,2022-09-26
INR,10.40757501,0.096083862,2022-09-26
AUD,0.196985269,5.07652174,2022-09-26
CAD,0.175067763,5.712073892,2022-09-26
SGD,0.182959348,5.465695024,2022-09-26
CHF,0.126399469,7.911425644,2022-09-26
MXN,2.594830089,0.385381688,2022-09-26
PHP,7.517414697,0.133024456,2022-09-26
PLN,0.628890079,1.590102999,2022-09-26
PEN,0.498188311,2.007273108,2022-09-26
USD,0.127389148,7.849962257,2022-09-27
EUR,0.132353017,7.555551249,2022-09-27
GBP,0.118276882,8.454737585,2022-09-27
INR,10.39844731,0.096168204,2022-09-27
AUD,0.19751779,5.062835109,2022-09-27
CAD,0.174904486,5.717406258,2022-09-27
SGD,0.183121385,5.460858641,2022-09-27
CHF,0.12595834,7.939132873,2022-09-27
MXN,2.587562201,0.38646414,2022-09-27
PHP,7.534067298,0.132730431,2022-09-27
PLN,0.632858877,1.580131111,2022-09-27
PEN,0.501295559,1.994831156,2022-09-27
USD,0.127399206,7.849342454,2022-09-28
EUR,0.131599382,7.598819868,2022-09-28
GBP,0.117708549,8.495559659,2022-09-28
INR,10.39301409,0.096218478,2022-09-28
AUD,0.1957272,5.109151923,2022-09-28
CAD,0.173968262,5.748174908,2022-09-28
SGD,0.183077855,5.462157075,2022-09-28
CHF,0.124347041,8.042008818,2022-09-28
MXN,2.587349372,0.386495929,2022-09-28
PHP,7.504839401,0.133247355,2022-09-28
PLN,0.633655073,1.578145655,2022-09-28
PEN,0.503082748,1.987744568,2022-09-28
USD,0.127394658,7.849622733,2022-09-29
EUR,0.130319639,7.673440548,2022-09-29
GBP,0.115289173,8.673841368,2022-09-29
INR,10.3875527,0.096269066,2022-09-29
AUD,0.196297396,5.094311093,2022-09-29
CAD,0.174516067,5.730131431,2022-09-29
SGD,0.182775016,5.471207287,2022-09-29
CHF,0.124796887,8.013020374,2022-09-29
MXN,2.567030236,0.389555209,2022-09-29
PHP,7.453838998,0.134159056,2022-09-29
PLN,0.632465388,1.581114191,2022-09-29
PEN,0.504448465,1.982363054,2022-09-29
USD,0.127,7.85,2022-09-30
EUR,0.13,7.692,2022-09-30
GBP,0.114,8.741,2022-09-30
INR,10.367,0.096,2022-09-30
AUD,0.197,5.072,2022-09-30
CAD,0.175,5.713,2022-09-30
SGD,0.183,5.473,2022-09-30
CHF,0.125,8.006,2022-09-30
MXN,2.564,0.39,2022-09-30
PHP,7.483,0.134,2022-09-30
PLN,0.631,1.584,2022-09-30
PEN,0.506,1.974,2022-09-30
USD,0.127390751,7.849863458,2022-10-01
EUR,0.12994389,7.695629261,2022-10-01
GBP,0.114064049,8.767004242,2022-10-01
INR,10.39121926,0.096235098,2022-10-01
AUD,0.198709051,5.032483398,2022-10-01
CAD,0.176262228,5.673365252,2022-10-01
SGD,0.182640082,5.475249391,2022-10-01
CHF,0.12574982,7.952297646,2022-10-01
MXN,2.56436862,0.389959537,2022-10-01
PHP,7.489307387,0.133523696,2022-10-01
PLN,0.630796459,1.58529742,2022-10-01
PEN,0.506647192,1.973760075,2022-10-01
USD,0.127390112,7.84990282,2022-10-02
EUR,0.129961329,7.694596606,2022-10-02
GBP,0.11418161,8.757977788,2022-10-02
INR,10.39409335,0.096208487,2022-10-02
AUD,0.198260111,5.043878938,2022-10-02
CAD,0.176333912,5.671058879,2022-10-02
SGD,0.182435591,5.481386577,2022-10-02
CHF,0.12594502,7.939972525,2022-10-02
MXN,2.561776747,0.390354078,2022-10-02
PHP,7.488242856,0.133542677,2022-10-02
PLN,0.630802338,1.585282646,2022-10-02
PEN,0.506619948,1.973866218,2022-10-02
USD,0.127386123,7.85014862,2022-10-03
EUR,0.129886546,7.699026787,2022-10-03
GBP,0.113016517,8.848264201,2022-10-03
INR,10.39015157,0.096244987,2022-10-03
AUD,0.195933925,5.103761392,2022-10-03
CAD,0.173898864,5.750468856,2022-10-03
SGD,0.182378955,5.483088777,2022-10-03
CHF,0.126499763,7.905153149,2022-10-03
MXN,2.552197423,0.391819219,2022-10-03
PHP,7.502689106,0.133285544,2022-10-03
PLN,0.627023371,1.594836886,2022-10-03
PEN,0.505364159,1.978771116,2022-10-03
USD,0.127385687,7.850175521,2022-10-04
EUR,0.127676886,7.832271239,2022-10-04
GBP,0.111319857,8.983123316,2022-10-04
INR,10.37575517,0.096378527,2022-10-04
AUD,0.196272723,5.09495147,2022-10-04
CAD,0.172665761,5.791536163,2022-10-04
SGD,0.181480831,5.510223838,2022-10-04
CHF,0.124933934,8.004230448,2022-10-04
MXN,2.544111569,0.393064523,2022-10-04
PHP,7.469074259,0.133885401,2022-10-04
PLN,0.614544574,1.627221267,2022-10-04
PEN,0.50339819,1.986498999,2022-10-04
USD,0.127388672,7.849991547,2022-10-05
EUR,0.129121061,7.744669951,2022-10-05
GBP,0.113030376,8.847179275,2022-10-05
INR,10.40090226,0.096145505,2022-10-05
AUD,0.197123744,5.072955593,2022-10-05
CAD,0.174084049,5.744351687,2022-10-05
SGD,0.181863889,5.498617717,2022-10-05
CHF,0.12537557,7.9760355,2022-10-05
MXN,2.5626778,0.390216827,2022-10-05
PHP,7.489730575,0.133516151,2022-10-05
PLN,0.623577374,1.603650231,2022-10-05
PEN,0.50463811,1.981618076,2022-10-05
USD,0.127390211,7.849896702,2022-10-06
EUR,0.129795196,7.704445406,2022-10-06
GBP,0.114127318,8.762144023,2022-10-06
INR,10.46062755,0.095596559,2022-10-06
AUD,0.198440709,5.039288595,2022-10-06
CAD,0.174836333,5.719634933,2022-10-06
SGD,0.182020552,5.493885115,2022-10-06
CHF,0.126034104,7.934360361,2022-10-06
MXN,2.561228075,0.3904377,2022-10-06
PHP,7.496327792,0.133398649,2022-10-06
PLN,0.633089397,1.579555755,2022-10-06
PEN,0.507222877,1.971519908,2022-10-06
USD,0.127380526,7.850493585,2022-10-07
EUR,0.130224071,7.679071847,2022-10-07
GBP,0.1146236,8.724206854,2022-10-07
INR,10.5213869,0.095044504,2022-10-07
AUD,0.199322767,5.016988356,2022-10-07
CAD,0.174452074,5.732233366,2022-10-07
SGD,0.182321917,5.48480411,2022-10-07
CHF,0.126348617,7.91460977,2022-10-07
MXN,2.552410027,0.391786582,2022-10-07
PHP,7.51085041,0.133140716,2022-10-07
PLN,0.632639737,1.580678452,2022-10-07
PEN,0.506501394,1.974328228,2022-10-07
USD,0.127391545,7.849814531,2022-10-08
EUR,0.130787176,7.64600957,2022-10-08
GBP,0.11483358,8.708254149,2022-10-08
INR,10.55204592,0.094768352,2022-10-08
AUD,0.199660532,5.008501136,2022-10-08
CAD,0.175017689,5.713708173,2022-10-08
SGD,0.182555389,5.477789544,2022-10-08
CHF,0.126699278,7.892704778,2022-10-08
MXN,2.553419142,0.391631747,2022-10-08
PHP,7.506918153,0.133210457,2022-10-08
PLN,0.635578399,1.573370023,2022-10-08
PEN,0.502854881,1.988645308,2022-10-08
USD,0.127392994,7.849725222,2022-10-09
EUR,0.130778513,7.646516052,2022-10-09
GBP,0.114882833,8.704520751,2022-10-09
INR,10.55010248,0.094785809,2022-10-09
AUD,0.199629234,5.009286369,2022-10-09
CAD,0.175247859,5.70620379,2022-10-09
SGD,0.182568188,5.477405505,2022-10-09
CHF,0.126784371,7.887407504,2022-10-09
MXN,2.554020077,0.3915396,2022-10-09
PHP,7.506808629,0.133212401,2022-10-09
PLN,0.635781166,1.572868234,2022-10-09
PEN,0.502794627,1.988883626,2022-10-09
USD,0.127391653,7.849807877,2022-10-10
EUR,0.131317215,7.615147781,2022-10-10
GBP,0.115396641,8.665763473,2022-10-10
INR,10.49737394,0.09526192,2022-10-10
AUD,0.202416525,4.940308098,2022-10-10
CAD,0.175099154,5.711049875,2022-10-10
SGD,0.183185748,5.458939953,2022-10-10
CHF,0.127402609,7.849132826,2022-10-10
MXN,2.544865775,0.392948033,2022-10-10
PHP,7.513144685,0.133100059,2022-10-10
PLN,0.636469126,1.57116812,2022-10-10
PEN,0.503946829,1.984336326,2022-10-10
USD,0.127386965,7.850096747,2022-10-11
EUR,0.130574401,7.658468965,2022-10-11
GBP,0.114072021,8.766391522,2022-10-11
INR,10.47215491,0.09549133,2022-10-11
AUD,0.201311918,4.967415791,2022-10-11
CAD,0.175029172,5.713333329,2022-10-11
SGD,0.182666823,5.474447858,2022-10-11
CHF,0.12663577,7.896663025,2022-10-11
MXN,2.542153526,0.393367273,2022-10-11
PHP,7.501101222,0.133313759,2022-10-11
PLN,0.632919256,1.579980369,2022-10-11
PEN,0.505647895,1.977660759,2022-10-11
USD,0.127386092,7.850150561,2022-10-12
EUR,0.131445033,7.607742771,2022-10-12
GBP,0.11483247,8.708338303,2022-10-12
INR,10.4797775,0.095421873,2022-10-12
AUD,0.203126378,4.923043518,2022-10-12
CAD,0.175761673,5.689522546,2022-10-12
SGD,0.182919781,5.466877306,2022-10-12
CHF,0.127141194,7.865271449,2022-10-12
MXN,2.5517546,0.391887214,2022-10-12
PHP,7.503018812,0.133279687,2022-10-12
PLN,0.636941512,1.570002866,2022-10-12
PEN,0.507259843,1.971376238,2022-10-12
USD,0.127394815,7.849613018,2022-10-13
EUR,0.130332488,7.67268403,2022-10-13
GBP,0.112315357,8.903501974,2022-10-13
INR,10.49184308,0.095312138,2022-10-13
AUD,0.2028949,4.928660101,2022-10-13
CAD,0.175223224,5.707006042,2022-10-13
SGD,0.182599247,5.47647385,2022-10-13
CHF,0.127283966,7.856449125,2022-10-13
MXN,2.547705977,0.392509971,2022-10-13
PHP,7.517538035,0.133022273,2022-10-13
PLN,0.62748142,1.593672685,2022-10-13
PEN,0.508456521,1.966736502,2022-10-13
USD,0.127388307,7.850014052,2022-10-14
EUR,0.130794722,7.645568447,2022-10-14
GBP,0.113635519,8.80006544,2022-10-14
INR,10.48525242,0.095372048,2022-10-14
AUD,0.204736684,4.884322543,2022-10-14
CAD,0.176736623,5.658136862,2022-10-14
SGD,0.181640522,5.50537948,2022-10-14
CHF,0.127992063,7.812984467,2022-10-14
MXN,2.5563858,0.391177263,2022-10-14
PHP,7.515929156,0.133050749,2022-10-14
PLN,0.629344027,1.588956052,2022-10-14
PEN,0.507999419,1.968506189,2022-10-14
USD,0.127384384,7.850255778,2022-10-15
EUR,0.131019303,7.632463152,2022-10-15
GBP,0.113941522,8.776431857,2022-10-15
INR,10.48650937,0.095360617,2022-10-15
AUD,0.205447259,4.867429256,2022-10-15
CAD,0.176878162,5.65360919,2022-10-15
SGD,0.181793684,5.500741147,2022-10-15
CHF,0.128085665,7.80727493,2022-10-15
MXN,2.557987958,0.390932255,2022-10-15
PHP,7.518839622,0.132999246,2022-10-15
PLN,0.629059717,1.589674196,2022-10-15
PEN,0.506860681,1.972928731,2022-10-15
USD,0.127390029,7.849907943,2022-10-16
EUR,0.131035448,7.631522725,2022-10-16
GBP,0.113986725,8.772951434,2022-10-16
INR,10.48407757,0.095382736,2022-10-16
AUD,0.205688548,4.861719391,2022-10-16
CAD,0.176992177,5.649967235,2022-10-16
SGD,0.181721454,5.502927589,2022-10-16
CHF,0.128143017,7.803780653,2022-10-16
MXN,2.558547289,0.390846792,2022-10-16
PHP,7.519168522,0.132993428,2022-10-16
PLN,0.629088065,1.589602562,2022-10-16
PEN,0.506946117,1.972596233,2022-10-16
USD,0.127384114,7.850272422,2022-10-17
EUR,0.129370535,7.729735385,2022-10-17
GBP,0.111431235,8.974144461,2022-10-17
INR,10.46185421,0.09558535,2022-10-17
AUD,0.201881634,4.953397596,2022-10-17
CAD,0.174747918,5.722528824,2022-10-17
SGD,0.180869308,5.528854019,2022-10-17
CHF,0.126731026,7.890727565,2022-10-17
MXN,2.545096303,0.392912441,2022-10-17
PHP,7.501222187,0.133311609,2022-10-17
PLN,0.622037887,1.60761912,2022-10-17
PEN,0.506804943,1.97314571,2022-10-17
USD,0.127384748,7.850233381,2022-10-18
EUR,0.129442791,7.725420582,2022-10-18
GBP,0.112674991,8.875083936,2022-10-18
INR,10.48460017,0.095377981,2022-10-18
AUD,0.202778658,4.931485443,2022-10-18
CAD,0.175641945,5.693400846,2022-10-18
SGD,0.181190989,5.51903827,2022-10-18
CHF,0.126933299,7.878153372,2022-10-18
MXN,2.55236419,0.391793618,2022-10-18
PHP,7.498136015,0.133366479,2022-10-18
PLN,0.620333303,1.612036618,2022-10-18
PEN,0.506675673,1.973649129,2022-10-18
USD,0.127386902,7.850100647,2022-10-19
EUR,0.130211272,7.67982668,2022-10-19
GBP,0.113385333,8.819482841,2022-10-19
INR,10.56872339,0.094618807,2022-10-19
AUD,0.203095062,4.92380262,2022-10-19
CAD,0.175565369,5.695884121,2022-10-19
SGD,0.181512462,5.509263603,2022-10-19
CHF,0.127886944,7.8194065,2022-10-19
MXN,2.563667631,0.390066165,2022-10-19
PHP,7.51943837,0.132988656,2022-10-19
PLN,0.624863598,1.600349265,2022-10-19
PEN,0.50751331,1.970391674,2022-10-19
USD,0.127398441,7.849389592,2022-10-20
EUR,0.129690979,7.710636535,2022-10-20
GBP,0.112878947,8.859047906,2022-10-20
INR,10.53157655,0.094952545,2022-10-20
AUD,0.201107593,4.972462674,2022-10-20
CAD,0.174774009,5.721674564,2022-10-20
SGD,0.18090196,5.527856095,2022-10-20
CHF,0.127449796,7.84622676,2022-10-20
MXN,2.552522373,0.391769338,2022-10-20
PHP,7.483584298,0.133625808,2022-10-20
PLN,0.618456899,1.616927552,2022-10-20
PEN,0.505999404,1.976286913,2022-10-20
USD,0.127385755,7.850171346,2022-10-21
EUR,0.129290006,7.7345499,2022-10-21
GBP,0.1128156,8.864022354,2022-10-21
INR,10.52113828,0.09504675,2022-10-21
AUD,0.200087516,4.997813048,2022-10-21
CAD,0.17426605,5.738352362,2022-10-21
SGD,0.180651226,5.535528431,2022-10-21
CHF,0.1272108,7.860967792,2022-10-21
MXN,2.535283016,0.394433282,2022-10-21
PHP,7.487720677,0.13355199,2022-10-21
PLN,0.616796917,1.621279181,2022-10-21
PEN,0.507466654,1.970572828,2022-10-21
USD,0.127394638,7.849623951,2022-10-22
EUR,0.129189272,7.74058082,2022-10-22
GBP,0.112688154,8.87404726,2022-10-22
INR,10.51445839,0.095107134,2022-10-22
AUD,0.200159024,4.996027563,2022-10-22
CAD,0.173863461,5.751639788,2022-10-22
SGD,0.180289555,5.546633016,2022-10-22
CHF,0.127097583,7.867970238,2022-10-22
MXN,2.538702249,0.393902042,2022-10-22
PHP,7.499527536,0.133341733,2022-10-22
PLN,0.616786526,1.621306495,2022-10-22
PEN,0.506485927,1.97438852,2022-10-22
USD,0.127398897,7.849361514,2022-10-23
EUR,0.129169281,7.741778769,2022-10-23
GBP,0.112674245,8.875142699,2022-10-23
INR,10.50898763,0.095156644,2022-10-23
AUD,0.200954428,4.976252627,2022-10-23
CAD,0.173483138,5.764248986,2022-10-23
SGD,0.180296731,5.546412249,2022-10-23
CHF,0.127068176,7.869791094,2022-10-23
MXN,2.54248277,0.393316333,2022-10-23
PHP,7.499541074,0.133341493,2022-10-23
PLN,0.617058787,1.620591135,2022-10-23
PEN,0.50645895,1.974493689,2022-10-23
USD,0.127391316,7.849828663,2022-10-24
EUR,0.129004782,7.75165065,2022-10-24
GBP,0.112795667,8.865588772,2022-10-24
INR,10.54882473,0.09479729,2022-10-24
AUD,0.201909664,4.95270993,2022-10-24
CAD,0.17456457,5.728539314,2022-10-24
SGD,0.181098543,5.521855571,2022-10-24
CHF,0.127486857,7.843945812,2022-10-24
MXN,2.541334024,0.393494122,2022-10-24
PHP,7.498947714,0.133352043,2022-10-24
PLN,0.616865071,1.621100054,2022-10-24
PEN,0.509570822,1.962435752,2022-10-24
USD,0.127395422,7.8495756,2022-10-25
EUR,0.127886156,7.81945469,2022-10-25
GBP,0.111063606,9.00384958,2022-10-25
INR,10.50861244,0.095160042,2022-10-25
AUD,0.199192175,5.020277539,2022-10-25
CAD,0.173456872,5.765121833,2022-10-25
SGD,0.180444009,5.541885299,2022-10-25
CHF,0.126879219,7.881511305,2022-10-25
MXN,2.530591884,0.39516447,2022-10-25
PHP,7.473644833,0.133803522,2022-10-25
PLN,0.608962283,1.642137826,2022-10-25
PEN,0.508551098,1.966370742,2022-10-25
USD,0.127390604,7.849872528,2022-10-26
EUR,0.126582611,7.899979231,2022-10-26
GBP,0.109755026,9.111200065,2022-10-26
INR,10.44742759,0.095717342,2022-10-26
AUD,0.196107947,5.099232407,2022-10-26
CAD,0.17268742,5.790809768,2022-10-26
SGD,0.179074342,5.584272926,2022-10-26
CHF,0.125721966,7.954059519,2022-10-26
MXN,2.531448943,0.395030681,2022-10-26
PHP,7.417138911,0.134822876,2022-10-26
PLN,0.601574274,1.662305128,2022-10-26
PEN,0.508176588,1.967819895,2022-10-26
USD,0.127403894,7.849053633,2022-10-27
EUR,0.127598294,7.8370954,2022-10-27
GBP,0.110108825,9.081924185,2022-10-27
INR,10.49333076,0.095298626,2022-10-27
AUD,0.196739145,5.082872562,2022-10-27
CAD,0.172446632,5.7988955,2022-10-27
SGD,0.179340732,5.575978136,2022-10-27
CHF,0.1261148,7.929283509,2022-10-27
MXN,2.527618133,0.395629382,2022-10-27
PHP,7.414843917,0.134864606,2022-10-27
PLN,0.602663567,1.659300571,2022-10-27
PEN,0.506217102,1.975437014,2022-10-27
USD,0.127399698,7.849312186,2022-10-28
EUR,0.128246805,7.797465182,2022-10-28
GBP,0.110087814,9.083657533,2022-10-28
INR,10.49145058,0.095315704,2022-10-28
AUD,0.199179681,5.02059244,2022-10-28
CAD,0.173560144,5.761691471,2022-10-28
SGD,0.17997056,5.556464347,2022-10-28
CHF,0.126995031,7.874323841,2022-10-28
MXN,2.526427997,0.395815753,2022-10-28
PHP,7.394609985,0.135233637,2022-10-28
PLN,0.604946939,1.653037541,2022-10-28
PEN,0.505495746,1.978256017,2022-10-28
USD,0.127401735,7.849186683,2022-10-29
EUR,0.127859883,7.821061455,2022-10-29
GBP,0.109697552,9.115973708,2022-10-29
INR,10.48457409,0.095378219,2022-10-29
AUD,0.198587676,5.035559217,2022-10-29
CAD,0.17362722,5.759465602,2022-10-29
SGD,0.180058884,5.553738746,2022-10-29
CHF,0.126896159,7.880459179,2022-10-29
MXN,2.523612783,0.396257305,2022-10-29
PHP,7.393317588,0.135257276,2022-10-29
PLN,0.603095519,1.658112136,2022-10-29
PEN,0.505012164,1.980150324,2022-10-29
USD,0.127397706,7.849434889,2022-10-30
EUR,0.128025837,7.810923327,2022-10-30
GBP,0.109700497,9.115728996,2022-10-30
INR,10.48368782,0.095386282,2022-10-30
AUD,0.198468622,5.03857986,2022-10-30
CAD,0.173392302,5.767268724,2022-10-30
SGD,0.179740891,5.563564287,2022-10-30
CHF,0.126931188,7.878284392,2022-10-30
MXN,2.523970531,0.396201139,2022-10-30
PHP,7.393146855,0.1352604,2022-10-30
PLN,0.603047204,1.658244981,2022-10-30
PEN,0.504965787,1.980332186,2022-10-30
USD,0.127,7.85,2022-10-31
EUR,0.129,7.757,2022-10-31
GBP,0.111,9.039,2022-10-31
INR,10.545,0.095,2022-10-31
AUD,0.199,5.019,2022-10-31
CAD,0.174,5.754,2022-10-31
SGD,0.18,5.548,2022-10-31
CHF,0.127,7.846,2022-10-31
MXN,2.528,0.396,2022-10-31
PHP,7.415,0.135,2022-10-31
PLN,0.607,1.646,2022-10-31
PEN,0.508,1.969,2022-10-31
USD,0.1273922675645373,7.849769998743423,2022-11-01
EUR,0.1290361655879598,7.749765311480308,2022-11-01
GBP,0.1111744943943402,8.994868881102901,2022-11-01
INR,10.52785733879469,0.0949860895545235,2022-11-01
AUD,0.1992619012925282,5.018520818648322,2022-11-01
CAD,0.1737033780292836,5.7569404311263055,2022-11-01
SGD,0.1802715952773457,5.547185614358779,2022-11-01
CHF,0.1273347668664996,7.853314727849784,2022-11-01
MXN,2.5140108768811875,0.3977707531801026,2022-11-01
PHP,7.413863978796576,0.1348824314635349,2022-11-01
PLN,0.6065575371287814,1.6486482135456255,2022-11-01
PEN,0.507592213913542,1.9700853807232144,2022-11-01
USD,0.1273910851851356,7.849842856324789,2022-11-02
EUR,0.1290503189210697,7.74891537162046,2022-11-02
GBP,0.1111454559431111,8.997218928246973,2022-11-02
INR,10.540473092357448,0.094872401953672,2022-11-02
AUD,0.1987700616150515,5.030938723240183,2022-11-02
CAD,0.1736204524119677,5.75969009473143,2022-11-02
SGD,0.1800146207516383,5.555104334440007,2022-11-02
CHF,0.1272989333864201,7.855525363786569,2022-11-02
MXN,2.5058873303968783,0.3990602402070574,2022-11-02
PHP,7.450306074517001,0.1342226735382585,2022-11-02
PLN,0.6066205073276797,1.648477075734315,2022-11-02
PEN,0.5063264987897339,1.97501020071098,2022-11-02
